{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space Cooling (%_sc);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_dam;Hydro_river;Tidal;Solar
7142;0.000120635;6.93358E-06;0;0.000190324;0.000114155;0.350185754;0.038013964;0.1016;0.045166788;0.1949777;0.196073128;0.208248857
7143;0.000107818;9.0607E-06;0;0.000213821;0.000114155;0.254078501;0.037141195;0.1053;0.016678841;0.191099476;0.24975916;0.046655143
7144;9.41986E-05;2.31733E-05;0;0.00022322;0.000114155;0.127927637;0.039080683;0.1465;0.04017531;0.206127594;0.156472403;0
7145;7.77779E-05;6.57565E-05;0;0.00022322;0.000114155;0.032628008;0.048002327;0.2688;0.111760409;0.235892961;0.04586632;0
7146;7.59728E-05;0.000105763;0;0.000164478;0.000114155;0;0.070015516;0.4303;0.239956172;0.252278457;0.001419205;0
7147;0.000100933;0.000120284;0;0.000117484;0.000114155;0;0.106186967;0.5536;0.288653518;0.271378709;0.006558808;0
7148;0.000106792;0.00013229;0;8.8113E-05;0.000114155;0;0.134406517;0.6301;0.20331142;0.263719217;0.078843021;0
7149;9.54612E-05;0.000143192;0;5.8742E-05;0.000114155;0;0.163304888;0.6742;0.091794497;0.256544503;0.110765719;0
7150;8.39399E-05;0.000150575;0;3.75949E-05;0.000114155;0;0.177754073;0.6778;0.104455807;0.260519682;0.07046786;0
7151;8.78279E-05;0.00015532;0;2.34968E-05;0.000114155;0;0.183281614;0.6705;0.11687363;0.249175877;0.023695608;0
7152;9.48092E-05;0.000158286;0;9.39872E-06;0.000114155;0;0.182602793;0.6544;0.043097151;0.225033935;0.001337349;0
7153;8.14083E-05;0.000160515;0;5.8742E-06;0.000114155;0;0.18386346;0.6327;0.023009496;0.207000194;0.05086574;0
7154;6.97179E-05;0.000161559;0;2.34968E-06;0.000114155;0;0.184445306;0.5913;0.020939859;0.182858251;0.218460449;0
7155;6.27642E-05;0.000160986;0;1.17484E-06;0.000114155;0;0.19685803;0.5322;0.006939372;0.187802986;0.278945073;0
7156;5.23592E-05;0.00016027;0;1.40981E-05;0.000114155;0;0.211016292;0.4946;0.006452398;0.195171611;0.174082287;0
7157;5.2187E-05;0.00015847;0;3.75949E-05;0.000114155;0;0.226047324;0.4961;0.015583151;0.195559434;0.050933833;0
7158;6.68278E-05;0.000157652;0;9.39872E-05;0.000114155;0;0.235356866;0.5135;0.088020453;0.206030638;0.001482743;0
7159;9.12848E-05;0.000157734;0;0.0001821;0.000114155;0.009045388;0.24272692;0.5593;0.228634039;0.253248012;0.007989428;0
7160;0.000113625;0.000145912;0;0.000158603;0.000114155;0.053141657;0.242629946;0.5926;0.224738252;0.270215241;0.089897349;0.014508
7161;0.000134036;0.000121512;0;0.000146855;0.000114155;0.159586497;0.219840962;0.5508;0.238616995;0.282916424;0.123457062;0.180759429
7162;0.000151064;8.69663E-05;0;0.000164478;0.000114155;0.280568567;0.20083398;0.5508;0.274653031;0.28146209;0.077183541;0.377921143
7163;0.000162311;4.78397E-05;0;0.000187974;0.000114155;0.376998869;0.19113654;0.6885;0.290966642;0.27331782;0.025198773;0.561722571
7164;0.000173032;1.17605E-05;0;0.000206772;0.000114155;0.428848328;0.19268813;0.7322;0.232773314;0.240837696;0.001337349;0.696985714
7165;0.000176607;0;0;0.000187974;0.000114155;0.418833791;0.190457719;0.7598;0.246652058;0.222997867;0.054964166;0.823758
7166;0.000170652;0;0;0.000190324;0.000114155;0.370053303;0.182408844;0.787;0.222181641;0.214174908;0.23429416;0.752610857
7167;0.000164032;0;0;0.000213821;0.000114155;0.273138427;0.175814585;0.7888;0.17835403;0.237832073;0.299613841;0.717332571
7168;0.000153716;0;0;0.00022322;0.000114155;0.140041996;0.176881303;0.7458;0.205746287;0.254508435;0.186527256;0.410892857
7169;0.000136971;3.94744E-05;0;0.00022322;0.000114155;0.030851236;0.202579519;0.6967;0.288531775;0.264688773;0.054511494;0.347233714
7170;0.000132649;7.40195E-05;0;0.000164478;0.000114155;0;0.247090768;0.7149;0.425614804;0.29358154;0.001526137;0
7171;0.00015803;8.33461E-05;0;0.000117484;0.000114155;0;0.294802172;0.707;0.399196494;0.314426992;0.009050317;0
7172;0.000156625;9.3634E-05;0;8.8113E-05;0.000114155;0;0.309930178;0.6814;0.260774288;0.281849913;0.097813061;0
7173;0.000133144;0.000103411;0;5.8742E-05;0.000114155;0;0.314003103;0.6557;0.152179206;0.249466744;0.132434905;0
7174;0.000113105;0.000111121;0;3.75949E-05;0.000114155;0;0.321470132;0.6353;0.110664719;0.260907504;0.081889714;0
7175;0.000112738;0.000117728;0;2.34968E-05;0.000114155;0;0.314972847;0.6544;0.087776966;0.247818499;0.026235395;0
7176;0.000116199;0.000122616;0;9.39872E-06;0.000114155;0;0.297517455;0.7375;0.06294132;0.230463448;0.001337349;0
7177;9.92696E-05;0.000125888;0;5.8742E-06;0.000114155;0;0.289371606;0.7559;0.048697346;0.213980997;0.059277032;0
7178;8.59415E-05;0.000128363;0;2.34968E-06;0.000114155;0;0.278122576;0.7569;0.030679328;0.196722901;0.250875033;0
7179;7.75058E-05;0.00013004;0;1.17484E-06;0.000114155;0;0.270461598;0.7666;0.014609204;0.185185185;0.321279177;0
7180;6.53909E-05;0.000130838;0;1.40981E-05;0.000114155;0;0.266873545;0.8001;0.014365717;0.187221253;0.199551644;0
7181;6.19968E-05;0.000130961;0;3.75949E-05;0.000114155;0;0.269491854;0.7171;0.035792549;0.193038588;0.058252884;0
7182;7.31134E-05;0.00013094;0;9.39872E-05;0.000114155;0;0.282777347;0.7013;0.081324568;0.19827419;0.001570371;0
7183;9.6294E-05;0.000130593;0;0.0001821;0.000114155;0.00807624;0.299262995;0.6656;0.182249817;0.23569905;0.010201194;0
7184;0.000120452;0.000112819;0;0.000158603;0.000114155;0.045549992;0.287141195;0.6008;0.265157049;0.257804925;0.106180312;0.011989714
7185;0.000143187;8.01759E-05;0;0.000146855;0.000114155;0.115005653;0.254363848;0.3612;0.299245191;0.280007756;0.141837775;0.170106857
7186;0.000160702;4.37695E-05;0;0.000164478;0.000114155;0.18429979;0.221101629;0.2828;0.295471147;0.286019003;0.086783404;0.367736571
7187;0.000172784;5.78821E-06;0;0.000187974;0.000114155;0.233080278;0.20238557;0.2601;0.304723643;0.290769827;0.027300064;0.548106
7188;0.000176193;0;0;0.000206772;0.000114155;0.260539493;0.208301009;0.2407;0.292427563;0.268663952;0.001337349;0.641137714
7189;0.000178019;0;0;0.000187974;0.000114155;0.253916976;0.197342902;0.2198;0.281714147;0.25770797;0.061515589;0.761046
7190;0.000173128;0;0;0.000190324;0.000114155;0.216120174;0.185512025;0.176;0.291697103;0.247624588;0.259451038;0.734804571
7191;0.000169125;0;0;0.000213821;0.000114155;0.142949443;0.185705974;0.1394;0.255904553;0.247721544;0.33249289;0.647411143
7192;0.000160673;0;0;0.00022322;0.000114155;0.066225166;0.189778898;0.125;0.250182615;0.256059725;0.20628524;0.398880857
7193;0.000148063;2.92274E-05;0;0.00022322;0.000114155;0.020513649;0.198700543;0.152;0.338203068;0.295811518;0.060186122;0.267450857
7194;0.000146489;5.22166E-05;0;0.000164478;0.000114155;0;0.217125679;0.1831;0.417336255;0.350106651;0.001592804;0
7195;0.000167367;5.93956E-05;0;0.000117484;0.000114155;0;0.225368503;0.212;0.426345264;0.347973628;0.010811523;0
7196;0.000165119;6.77405E-05;0;8.8113E-05;0.000114155;0;0.224010861;0.2713;0.29486243;0.329745976;0.110537179;0
7197;0.000142123;7.63512E-05;0;5.8742E-05;0.000114155;0;0.22333204;0.3403;0.206111517;0.281074268;0.146701666;0
7198;0.000121562;8.32439E-05;0;3.75949E-05;0.000114155;0;0.219065167;0.3612;0.16532749;0.271475664;0.089301712;0
7199;0.000121414;8.88071E-05;0;2.34968E-05;0.000114155;0;0.217125679;0.3542;0.152422693;0.265949195;0.027843033;0
7200;0.00012385;9.33272E-05;0;9.39872E-06;0.000114155;0;0.209949573;0.3334;0.066228391;0.233759938;0.001337349;0
7201;0.000105958;9.70906E-05;0;5.8742E-06;0.000114155;0;0.190942591;0.2919;0.032261992;0.214271864;0.063809807;0
7202;9.23145E-05;0.000100118;0;2.34968E-06;0.000114155;0;0.188033359;0.301;0.04954955;0.214077952;0.268220293;0
7203;8.33488E-05;0.000103656;0;1.17484E-06;0.000114155;0;0.167086889;0.3811;0.010956903;0.203994571;0.343964545;0
7204;7.05474E-05;0.000106274;0;1.40981E-05;0.000114155;0;0.156904577;0.4873;0.018991965;0.191196432;0.213168635;0
7205;6.65076E-05;0.000109444;0;3.75949E-05;0.000114155;0;0.157971296;0.5479;0.030192355;0.193717278;0.062161666;0
7206;7.67641E-05;0.00011243;0;9.39872E-05;0.000114155;0;0.152928627;0.6116;0.093255418;0.210878418;0.00161545;0
7207;9.86078E-05;0.000115846;0;0.0001821;0.000114155;0.009045388;0.147304112;0.6314;0.162527392;0.258095792;0.011445723;0
7208;0.000119803;0.000108994;0;0.000158603;0.000114155;0.04684219;0.147692009;0.6008;0.240930119;0.274481288;0.115011628;0
7209;0.000138847;9.32863E-05;0;0.000146855;0.000114155;0.12905831;0.131303336;0.4742;0.264913562;0.303180144;0.151675501;0.015076286
7210;0.000153657;7.34878E-05;0;0.000164478;0.000114155;0.202552092;0.106768813;0.3711;0.282809837;0.335369401;0.091868274;0
7211;0.000162871;5.17053E-05;0;0.000187974;0.000114155;0.266192861;0.100174554;0.3375;0.309593377;0.341477603;0.028393154;0
7212;0.00017143;3.36452E-05;0;0.000206772;0.000114155;0.288483282;0.102211016;0.2905;0.316411006;0.354857475;0.001337349;0
7213;0.000175378;2.42164E-05;0;0.000187974;0.000114155;0.285898885;0.101726144;0.2601;0.260530801;0.364843902;0.063809807;0
7214;0.000169246;2.39301E-05;0;0.000190324;0.000114155;0.248263608;0.097362296;0.3361;0.225225225;0.355827031;0.268220293;0.028938
7215;0.000161508;3.07E-05;0;0.000213821;0.000114155;0.188822484;0.094647013;0.461;0.211589968;0.349427962;0.343964545;0.002540571
7216;0.000147922;4.73692E-05;0;0.00022322;0.000114155;0.104183492;0.089895268;0.5004;0.229486243;0.366298235;0.213168635;0.006496286
7217;0.000132787;8.45324E-05;0;0.00022322;0.000114155;0.027782265;0.083979829;0.5733;0.274044315;0.39063409;0.062161666;0.041273143
7218;0.000129304;0.000114742;0;0.000164478;0.000114155;0;0.093095423;0.6468;0.388483078;0.424568548;0.00161545;0
7219;0.000150976;0.000126093;0;0.000117484;0.000114155;0;0.109387122;0.6754;0.379474069;0.43794842;0.011445723;0
7220;0.000150024;0.000135113;0;8.8113E-05;0.000114155;0;0.119278511;0.7047;0.279887996;0.405953074;0.115011628;0
7221;0.000126793;0.000144726;0;5.8742E-05;0.000114155;0;0.126357642;0.7126;0.218651084;0.369691681;0.151675501;0
7222;0.000107309;0.000153091;0;3.75949E-05;0.000114155;0;0.124709077;0.7093;0.199293889;0.362032189;0.091868274;0
7223;0.000107661;0.00015935;0;2.34968E-05;0.000114155;0;0.129460822;0.6956;0.212929145;0.369691681;0.028393154;0
7224;0.000110924;0.00016432;0;9.39872E-06;0.000114155;0;0.135764158;0.6921;0.150596543;0.358735699;0.001337349;0
7225;9.34109E-05;0.000168206;0;5.8742E-06;0.000114155;0;0.134988363;0.7036;0.112977843;0.337890246;0.063809807;0
7226;7.92629E-05;0.000170865;0;2.34968E-06;0.000114155;0;0.139837083;0.7322;0.160579498;0.327709909;0.268220293;0
7227;7.11401E-05;0.000171192;0;1.17484E-06;0.000114155;0;0.146528317;0.7608;0.120769418;0.324801241;0.343964545;0
7228;5.94702E-05;0.000171621;0;1.40981E-05;0.000114155;0;0.140903801;0.7666;0.105673241;0.313845259;0.213168635;0
7229;5.72769E-05;0.000171049;0;3.75949E-05;0.000114155;0;0.149922421;0.7733;0.155588021;0.306282723;0.062161666;0
7230;6.90289E-05;0.000170108;0;9.39872E-05;0.000114155;0;0.152734678;0.7992;0.253104456;0.3327516;0.00161545;0
7231;9.28353E-05;0.000169515;0;0.0001821;0.000114155;0.008722339;0.160395656;0.8172;0.281714147;0.361450456;0.011445723;0
7232;0.000116345;0.000154155;0;0.000158603;0.000114155;0.065094492;0.15806827;0.8234;0.328585342;0.386561955;0.115011628;0.006418286
7233;0.000135307;0.000128466;0;0.000146855;0.000114155;0.18058472;0.146237393;0.8889;0.359021183;0.387337599;0.151675501;0.016992857
7234;0.000150591;9.62111E-05;0;0.000164478;0.000114155;0.284768212;0.145849496;0.8715;0.331263696;0.380744619;0.091868274;0.053073429
7235;0.000160462;5.78821E-05;0;0.000187974;0.000114155;0.366984332;0.147013189;0.7958;0.291697103;0.376284662;0.028393154;0
7236;0.000170662;2.77548E-05;0;0.000206772;0.000114155;0.405750283;0.149146625;0.7104;0.253104456;0.386271088;0.001337349;0.079415143
7237;0.00017652;9.65383E-06;0;0.000187974;0.000114155;0.381360039;0.141582622;0.6607;0.247017288;0.38665891;0.063809807;0.723282857
7238;0.000172107;3.12931E-06;0;0.000190324;0.000114155;0.32175739;0.136927851;0.6366;0.230216703;0.380259841;0.268220293;0.711605143
7239;0.000166239;6.76996E-06;0;0.000213821;0.000114155;0.216604749;0.131012413;0.5635;0.238251765;0.374151639;0.343964545;0.556596857
7240;0.000152554;2.44823E-05;0;0.00022322;0.000114155;0.102729769;0.128394104;0.5004;0.231434137;0.367946481;0.213168635;0.165215143
7241;0.000136128;6.58792E-05;0;0.00022322;0.000114155;0.024713293;0.14197052;0.538;0.286827368;0.373860772;0.062161666;0.290828571
7242;0.000135494;9.09956E-05;0;0.000164478;0.000114155;0;0.163498836;0.5607;0.429023618;0.418848168;0.00161545;0
7243;0.000158032;0.000102102;0;0.000117484;0.000114155;0;0.189972847;0.5885;0.425614804;0.423017258;0.011445723;0
7244;0.000156263;0.000114046;0;8.8113E-05;0.000114155;0;0.199379364;0.5858;0.295836377;0.394415358;0.115011628;0
7245;0.000133601;0.000123557;0;5.8742E-05;0.000114155;0;0.215089216;0.6392;0.188093499;0.368334303;0.151675501;0
7246;0.00011326;0.000130654;0;3.75949E-05;0.000114155;0;0.240981381;0.7171;0.148526905;0.365134768;0.091868274;0
7247;0.000113582;0.000135583;0;2.34968E-05;0.000114155;0;0.252230411;0.7647;0.149500852;0.368916037;0.028393154;0
7248;0.000117716;0.000138713;0;9.39872E-06;0.000114155;0;0.271334368;0.7588;0.068906745;0.342156292;0.001337349;0
7249;9.98617E-05;0.000142149;0;5.8742E-06;0.000114155;0;0.28306827;0.7269;0.058436815;0.306767501;0.059277032;0
7250;8.52111E-05;0.000146526;0;2.34968E-06;0.000114155;0;0.282874321;0.7104;0.055758461;0.287279426;0.250875033;0
7251;7.56769E-05;0.000151843;0;1.17484E-06;0.000114155;0;0.290923196;0.6979;0.052593134;0.287473337;0.321279177;0
7252;6.22915E-05;0.000156425;0;1.40981E-05;0.000114155;0;0.288886734;0.6766;0.053688824;0.288636804;0.199551644;0
7253;5.95014E-05;0.000159902;0;3.75949E-05;0.000114155;0;0.281613654;0.6327;0.057584612;0.272929998;0.058252884;0
7254;7.09022E-05;0.000161661;0;9.39872E-05;0.000114155;0;0.288498836;0.5885;0.121256392;0.310451813;0.001570371;0
7255;9.27575E-05;0.000163604;0;0.0001821;0.000114155;0.008237764;0.297517455;0.5858;0.211711712;0.341477603;0.010201194;0
7256;0.000114903;0.000148775;0;0.000158603;0.000114155;0.069294137;0.284231963;0.5522;0.207694181;0.379387241;0.106180312;0.009984
7257;0.000134236;0.000117912;0;0.000146855;0.000114155;0.203682765;0.238266098;0.4157;0.24421719;0.388113244;0.141837775;0.146573143
7258;0.000150459;8.0994E-05;0;0.000164478;0.000114155;0.336294621;0.177269201;0.3238;0.253956659;0.365910413;0.086783404;0.203658
7259;0.000161856;3.95766E-05;0;0.000187974;0.000114155;0.435147795;0.146916214;0.4508;0.25797419;0.366298235;0.027300064;0.515067429
7260;0.000171093;5.78821E-06;0;0.000206772;0.000114155;0.480051688;0.132176106;0.4873;0.265644022;0.361159589;0.001337349;0.630318
7261;0.000172068;0;0;0.000187974;0.000114155;0.471006299;0.123254461;0.4581;0.206841977;0.343707582;0.057093452;0.747496286
7262;0.000163425;0;0;0.000190324;0.000114155;0.411242126;0.12015128;0.4405;0.185536888;0.327806865;0.242490125;0
7263;0.000155648;0;0;0.000213821;0.000114155;0.297528671;0.128685027;0.407;0.148892135;0.317626527;0.310320471;0
7264;0.00014487;0;0;0.00022322;0.000114155;0.144080116;0.154965089;0.3584;0.153153153;0.324413419;0.192966199;0.275796857
7265;0.00012517;4.76351E-05;0;0.00022322;0.000114155;0.029720562;0.202094647;0.4332;0.213416119;0.335951134;0.056361494;0.115584857
7266;0.00012538;7.68625E-05;0;0.000164478;0.000114155;0;0.274340574;0.6035;0.264061359;0.383750242;0.001548149;0
7267;0.000148585;8.78458E-05;0;0.000117484;0.000114155;0;0.311966641;0.7149;0.243973703;0.386077177;0.009614278;0
7268;0.000144676;0.000101427;0;8.8113E-05;0.000114155;0;0.325737005;0.729;0.149987826;0.351657941;0.101939461;0
7269;0.000122672;0.000114537;0;5.8742E-05;0.000114155;0;0.332137316;0.7002;0.116751887;0.32877642;0.137082597;0
7270;0.000105418;0.000125704;0;3.75949E-05;0.000114155;0;0.323700543;0.6862;0.144144144;0.324413419;0.084312891;0
7271;0.000106216;0.000135563;0;2.34968E-05;0.000114155;0;0.308475563;0.685;0.150231312;0.303664922;0.0267642;0
7272;0.000109994;0.00014266;0;9.39872E-06;0.000114155;0;0.300329713;0.7013;0.09009009;0.281268179;0.001337349;0
7273;9.25275E-05;0.000147753;0;5.8742E-06;0.000114155;0;0.294511249;0.7225;0.064889214;0.262846616;0.05288849;0
7274;7.74781E-05;0.000150841;0;2.34968E-06;0.000114155;0;0.292571761;0.7171;0.044679815;0.261683149;0.226284986;0
7275;6.76093E-05;0.000152641;0;1.17484E-06;0.000114155;0;0.289177657;0.7047;0.09082055;0.260616638;0.289156352;0
7276;5.33387E-05;0.000156098;0;1.40981E-05;0.000114155;0;0.286268425;0.6909;0.08972486;0.256447547;0.180233168;0
7277;4.64807E-05;0.0001607;0;3.75949E-05;0.000114155;0;0.288304888;0.716;0.044071098;0.244037231;0.052702427;0
7278;4.90847E-05;0.000164892;0;9.39872E-05;0.000114155;0;0.293444531;0.6862;0.058436815;0.233566027;0.001504336;0
7279;5.87142E-05;0.000167551;0;0.0001821;0.000114155;0.00807624;0.281225756;0.6314;0.11614317;0.240062052;0.008508853;0
7280;6.95115E-05;0.000150964;0;0.000158603;0.000114155;0.072201583;0.262703646;0.5719;0.096177258;0.250145433;0.093799545;0.003454286
7281;8.78664E-05;0.000117994;0;0.000146855;0.000114155;0.222096592;0.217513576;0.3998;0.098855612;0.260519682;0.127893469;0.012246
7282;0.000107939;8.07486E-05;0;0.000164478;0.000114155;0.36859958;0.178238945;0.2815;0.116021427;0.271378709;0.079513417;0.003610286
7283;0.000121791;3.95357E-05;0;0.000187974;0.000114155;0.456307543;0.155352987;0.343;0.08826394;0.287764204;0.025713601;0
7284;0.000131415;3.43611E-06;0;0.000206772;0.000114155;0.499111614;0.133727696;0.3197;0.106403701;0.283498158;0.001337349;0
7285;0.000138197;0;0;0.000187974;0.000114155;0.499596188;0.124515128;0.2958;0.1027514;0.27157262;0.046976286;0.010463143
7286;0.000129105;0;0;0.000190324;0.000114155;0.435955419;0.116466253;0.2638;0.075480886;0.257514059;0.203356673;0.047958857
7287;0.000118115;0;0;0.000213821;0.000114155;0.316265547;0.114429791;0.2443;0.109690772;0.257126236;0.25924941;0.026219143
7288;0.000108021;0;0;0.00022322;0.000114155;0.152802455;0.119763383;0.2279;0.135865595;0.263719217;0.162203552;0
7289;8.86026E-05;4.77578E-05;0;0.00022322;0.000114155;0.030851236;0.146722265;0.279;0.175066959;0.290769827;0.047516238;0
7290;8.83092E-05;8.28757E-05;0;0.000164478;0.000114155;0;0.185318076;0.3897;0.306915023;0.305410122;0.001440179;0
7291;0.000111058;9.50248E-05;0;0.000117484;0.000114155;0;0.204228084;0.4756;0.293279766;0.317529572;0.007014863;0
7292;0.000111239;0.000107256;0;8.8113E-05;0.000114155;0;0.200640031;0.5207;0.133795958;0.304731433;0.082420653;0
7293;9.51349E-05;0.000118791;0;5.8742E-05;0.000114155;0;0.188227308;0.5479;0.086924763;0.272348265;0.114894415;0
7294;8.14071E-05;0.000128711;0;3.75949E-05;0.000114155;0;0.178917766;0.5663;0.107499391;0.256253636;0.072661221;0
7295;8.61454E-05;0.000137731;0;2.34968E-05;0.000114155;0;0.173293251;0.5954;0.097394692;0.238316851;0.024189823;0
7296;9.32633E-05;0.00014583;0;9.39872E-06;0.000114155;0;0.164371606;0.6353;0.092037984;0.237153384;0.001337349;0
7297;7.96574E-05;0.000152846;0;5.8742E-06;0.000114155;0;0.162723041;0.6569;0.057341125;0.239383362;0.041521966;0
7298;6.7055E-05;0.000158654;0;2.34968E-06;0.000114155;0;0.152734678;0.6519;0.039566594;0.236959473;0.182031959;0
7299;5.50664E-05;0.000164258;0;1.17484E-06;0.000114155;0;0.133921645;0.6275;0.080959338;0.234438627;0.231479158;0
7300;4.03364E-05;0.000169269;0;1.40981E-05;0.000114155;0;0.122284717;0.6076;0.062697833;0.230463448;0.145418301;0
7301;3.35055E-05;0.000172971;0;3.75949E-05;0.000114155;0;0.115399535;0.5995;0.055149744;0.219895288;0.042681955;0
7302;3.50928E-05;0.000175896;0;9.39872E-05;0.000114155;0;0.114041893;0.6022;0.066228391;0.213980997;0.001377872;0
7303;4.0026E-05;0.000178616;0;0.0001821;0.000114155;0.008237764;0.115496509;0.6102;0.111273436;0.215338375;0.005706861;0
7304;4.8242E-05;0.000161415;0;0.000158603;0.000114155;0.069132612;0.116078355;0.6089;0.077550524;0.230172581;0.072001364;0.001794
7305;6.71035E-05;0.000120305;0;0.000146855;0.000114155;0.220158294;0.102307991;0.4376;0.067324081;0.241613341;0.102807437;0.181182857
7306;8.71283E-05;8.38984E-05;0;0.000164478;0.000114155;0.372153126;0.083591932;0.2932;0.066958851;0.24713981;0.066214451;0.10569
7307;0.000103566;4.1356E-05;0;0.000187974;0.000114155;0.4703602;0.074670287;0.3911;0.053932311;0.237250339;0.022727465;0.725712
7308;0.000118247;3.0066E-06;0;0.000206772;0.000114155;0.513325796;0.075446082;0.4873;0.080837594;0.236474695;0.001337349;0.736877143
7309;0.000126706;0;0;0.000187974;0.000114155;0.499757713;0.075058185;0.5004;0.072072072;0.227457824;0.036507074;0.400574571
7310;0.000115711;0;0;0.000190324;0.000114155;0.431917299;0.071955004;0.5004;0.057462868;0.231723871;0.16225271;0.739373143
